r,rw,rx,rwc,rwx,rwxc,label
96,81,30,30,60,0,1
115,99,36,33,66,0,1
124,94,54,32,6,0,1
115,93,49,29,29,0,1
153,131,66,31,29,0,1
51,57,14,25,42,0,1
54,52,15,20,42,0,1
99,86,39,29,5,0,1
70,71,27,23,6,0,1
84,73,32,26,6,0,1
65,67,19,21,60,0,1
85,68,25,28,64,0,1
131,92,44,33,64,0,1
121,108,49,37,7,0,1
55,59,15,25,42,0,1
85,74,26,27,60,0,1
96,81,30,30,60,0,1
105,101,44,29,6,0,1
105,102,44,29,6,0,1
105,101,44,29,6,0,1
105,101,44,29,6,0,1
105,101,44,29,6,0,1
105,101,44,29,6,0,1
105,101,44,29,6,0,1
105,101,44,29,6,0,1
105,101,44,29,6,0,1
105,101,44,29,6,0,1
105,101,44,29,6,0,1
105,101,44,29,6,0,1
105,101,44,29,6,0,1
81,108,32,31,6,0,1
105,101,44,29,6,0,1
68,66,26,22,5,0,1
105,101,44,29,6,0,1
105,101,44,29,6,0,1
105,101,44,29,6,0,1
105,101,44,29,6,0,1
105,101,44,29,6,0,1
105,101,44,29,6,0,1
105,101,44,29,6,0,1
105,101,44,29,6,0,1
105,101,44,29,6,0,1
105,101,44,29,6,0,1
105,101,44,29,6,0,1
105,101,44,29,6,0,1
105,101,44,29,6,0,1
105,101,44,29,6,0,1
105,101,44,29,6,0,1
105,102,44,29,6,0,1
105,101,44,29,6,0,1
105,102,44,29,6,0,1
105,102,44,29,6,0,1
105,101,44,29,6,0,1
105,103,44,29,6,0,1
105,101,44,29,6,0,1
105,102,44,29,6,0,1
105,101,44,29,6,0,1
105,102,44,29,6,0,1
105,101,44,29,6,0,1
105,102,44,29,6,0,1
64,67,28,24,5,0,1
91,90,37,25,6,0,1
69,71,26,28,5,0,1
69,78,26,28,5,0,1
91,81,37,25,6,0,1
69,76,30,27,5,0,1
83,88,33,27,5,0,1
141,151,60,33,9,1,1
69,77,26,28,5,0,1
148,154,63,34,9,1,1
69,77,26,28,5,0,1
83,89,33,27,5,0,1
69,78,26,28,5,0,1
69,73,26,28,5,0,1
83,88,33,27,5,0,1
100,84,40,30,9,1,1
64,67,28,24,5,0,1
69,76,30,26,5,0,1
64,67,28,24,5,0,1
69,78,26,28,5,0,1
69,76,30,26,5,0,1
69,72,26,28,5,0,1
91,80,37,25,6,0,1
69,72,26,28,5,0,1
73,68,28,22,6,0,1
111,188,45,108,5,0,0
103,171,41,80,5,0,0
111,208,45,109,5,0,0
109,117,44,33,5,0,0
111,196,45,113,5,0,0
367,307,117,84,70,0,0
107,96,43,31,5,0,0
489,413,160,101,70,0,0
85,76,32,27,5,0,0
281,447,111,75,14,0,0
261,158,90,51,6,0,0
261,183,90,52,6,0,0
62,59,18,21,49,0,0
103,172,41,83,5,0,0
111,192,45,108,5,0,0
111,200,45,109,5,0,0
111,206,45,109,5,0,0
109,126,44,52,5,0,0
111,190,45,109,5,0,0
111,191,45,109,5,0,0
111,191,45,109,5,0,0
111,212,45,109,5,0,0
109,129,44,53,5,0,0
111,204,45,110,5,0,0
111,211,45,109,5,0,0
109,119,44,33,5,0,0
111,188,45,108,5,0,0
111,188,45,108,5,0,0
111,198,45,108,5,0,0
111,188,45,108,5,0,0
109,129,44,52,5,0,0
109,127,44,52,5,0,0
111,194,45,109,5,0,0
111,190,45,109,5,0,0
109,124,44,52,5,0,0
109,116,44,33,5,0,0
111,198,45,108,5,0,0
111,198,45,109,5,0,0
117,216,48,111,5,0,0
111,209,45,108,5,0,0
109,211,44,124,5,0,0
113,212,46,131,5,0,0
103,196,41,118,5,0,0
105,110,42,38,5,0,0
103,195,41,118,5,0,0
111,201,45,114,5,0,0
111,188,45,108,5,0,0
113,231,46,126,5,0,0
103,206,41,115,5,0,0
111,200,45,114,5,0,0
103,157,41,80,5,0,0
109,132,44,52,5,0,0
111,191,45,109,5,0,0
111,197,45,114,5,0,0
103,161,41,81,5,0,0
109,124,44,33,5,0,0
111,235,45,120,5,0,0
111,196,45,109,5,0,0
111,198,45,109,5,0,0
109,123,44,33,5,0,0
109,126,44,33,5,0,0
107,117,43,32,5,0,0
111,199,45,109,5,0,0
111,205,45,114,5,0,0
109,129,44,52,5,0,0
111,199,45,114,5,0,0
109,117,44,33,5,0,0
111,206,45,109,5,0,0
111,201,45,110,5,0,0
109,206,44,124,5,0,0
103,154,41,80,5,0,0
137,188,54,101,6,0,0
109,120,44,33,5,0,0
103,169,41,80,5,0,0
103,192,41,118,5,0,0
109,209,44,123,5,0,0
111,192,45,109,5,0,0
109,124,44,33,5,0,0
103,154,41,80,5,0,0
109,119,44,33,5,0,0
107,116,43,32,5,0,0
111,193,45,108,5,0,0
111,205,45,109,5,0,0
111,190,45,108,5,0,0
103,155,41,80,5,0,0
103,193,41,117,5,0,0
111,193,45,108,5,0,0
111,212,45,109,5,0,0
111,191,45,109,5,0,0
109,116,44,33,5,0,0
113,213,46,131,5,0,0
111,199,45,114,5,0,0
137,189,54,102,6,0,0
111,191,45,109,5,0,0
111,216,45,109,5,0,0
107,116,43,32,5,0,0
109,216,44,124,5,0,0
111,198,45,114,5,0,0
109,118,44,33,5,0,0
111,212,45,109,5,0,0
103,154,41,80,5,0,0
103,159,41,80,5,0,0
103,190,41,115,5,0,0
111,196,45,114,5,0,0
111,195,45,114,5,0,0
109,116,44,33,5,0,0
111,209,45,109,5,0,0
111,197,45,115,5,0,0
111,186,45,109,5,0,0
111,187,45,109,5,0,0
111,199,45,114,5,0,0
111,117,45,25,5,0,0
111,199,45,113,5,0,0
135,122,53,37,6,0,0
109,121,44,24,5,0,0
103,158,41,80,5,0,0
111,192,45,109,5,0,0
111,207,45,120,5,0,0
111,195,45,109,5,0,0
103,195,41,118,5,0,0
103,193,41,117,5,0,0
111,188,45,108,5,0,0
111,191,45,109,5,0,0
111,201,45,108,5,0,0
111,204,45,120,5,0,0
111,211,45,120,5,0,0
111,192,45,109,5,0,0
111,199,45,109,5,0,0
111,202,45,109,5,0,0
111,210,45,109,5,0,0
111,201,45,109,5,0,0
111,194,45,109,5,0,0
113,209,46,126,5,0,0
111,191,45,109,5,0,0
103,199,41,118,5,0,0
109,201,44,123,5,0,0
137,188,54,101,6,0,0
111,195,45,109,5,0,0
111,202,45,110,5,0,0
137,204,54,119,6,0,0
111,192,45,107,5,0,0
111,208,45,114,5,0,0
103,157,41,80,5,0,0
111,198,45,109,5,0,0
103,158,41,80,5,0,0
111,193,45,109,5,0,0
103,154,41,80,5,0,0
103,154,41,80,5,0,0
111,191,45,109,5,0,0
111,199,45,109,5,0,0
107,111,43,32,5,0,0
111,199,45,114,5,0,0
111,188,45,108,5,0,0
111,195,45,108,5,0,0
103,154,41,80,5,0,0
103,156,41,80,5,0,0
103,157,41,80,5,0,0
113,215,46,130,5,0,0
111,201,45,109,5,0,0
111,192,45,109,5,0,0
111,192,45,109,5,0,0
137,189,54,101,6,0,0
111,196,45,109,5,0,0
111,193,45,109,5,0,0
111,191,45,108,5,0,0
103,157,41,80,5,0,0
103,158,41,80,5,0,0
111,195,45,109,5,0,0
111,200,45,114,5,0,0
111,196,45,114,5,0,0
111,204,45,109,5,0,0
103,196,41,118,5,0,0
111,198,45,114,5,0,0
115,134,47,54,5,0,0
107,109,43,32,5,0,0
111,202,45,110,5,0,0
111,195,45,114,5,0,0
111,188,45,108,5,0,0
109,122,44,52,5,0,0
111,189,45,109,5,0,0
111,191,45,109,5,0,0
103,160,41,80,5,0,0
103,154,41,80,5,0,0
113,211,46,131,5,0,0
111,191,45,109,5,0,0
111,191,45,109,5,0,0
111,194,45,113,5,0,0
109,122,44,52,5,0,0
111,196,45,109,5,0,0
103,156,41,80,5,0,0
111,198,45,114,5,0,0
113,207,46,126,5,0,0
103,155,41,80,5,0,0
111,210,45,114,5,0,0
111,191,45,109,5,0,0
111,202,45,109,5,0,0
111,188,45,107,5,0,0
111,191,45,109,5,0,0
111,192,45,109,5,0,0
111,199,45,113,5,0,0
109,123,44,33,5,0,0
111,200,45,114,5,0,0
109,124,44,53,5,0,0
109,130,44,52,5,0,0
119,227,49,128,5,0,0
111,204,45,114,5,0,0
111,189,45,108,5,0,0
103,156,41,80,5,0,0
111,191,45,109,5,0,0
109,117,44,33,5,0,0
109,119,44,46,5,0,0
113,213,46,131,5,0,0
107,110,43,32,5,0,0
103,195,41,118,5,0,0
111,192,45,107,5,0,0
137,188,54,101,6,0,0
137,228,54,110,6,0,0
111,147,45,24,5,0,0
111,217,45,120,5,0,0
111,189,45,107,5,0,0
109,116,44,33,5,0,0
103,154,41,80,5,0,0
109,129,44,52,5,0,0
107,125,43,32,5,0,0
111,197,45,109,5,0,0
103,161,41,80,5,0,0
109,129,44,33,5,0,0
111,191,45,108,5,0,0
111,192,45,109,5,0,0
111,189,45,108,5,0,0
103,157,41,80,5,0,0
120,142,46,70,6,0,0
109,208,44,123,5,0,0
111,191,45,109,5,0,0
111,197,45,113,5,0,0
111,198,45,114,5,0,0
111,188,45,108,5,0,0
103,158,41,81,5,0,0
109,131,44,52,5,0,0
111,185,45,109,5,0,0
111,194,45,109,5,0,0
111,191,45,109,5,0,0
109,128,44,52,5,0,0
111,206,45,109,5,0,0
111,208,45,120,5,0,0
111,193,45,108,5,0,0
111,197,45,113,5,0,0
111,193,45,113,5,0,0
113,213,46,131,5,0,0
103,162,41,80,5,0,0
507,370,168,105,70,0,0
131,243,53,123,5,0,0
103,154,41,80,5,0,0
109,116,44,33,5,0,0
111,193,45,113,5,0,0
111,194,45,114,5,0,0
113,212,46,130,5,0,0
111,191,45,109,5,0,0
111,188,45,108,5,0,0
103,156,41,80,5,0,0
103,157,41,80,5,0,0
103,155,41,80,5,0,0
103,154,41,80,5,0,0
109,126,44,52,5,0,0
111,200,45,114,5,0,0
111,199,45,114,5,0,0
111,199,45,114,5,0,0
111,196,45,114,5,0,0
111,191,45,109,5,0,0
111,192,45,108,5,0,0
111,188,45,108,5,0,0
111,193,45,109,5,0,0
103,165,41,81,5,0,0
137,199,54,114,6,0,0
111,195,45,108,5,0,0
103,158,41,81,5,0,0
103,157,41,80,5,0,0
109,125,44,52,5,0,0
103,154,41,80,5,0,0
103,154,41,80,5,0,0
103,160,41,81,5,0,0
111,200,45,114,5,0,0
103,195,41,118,5,0,0
111,190,45,109,5,0,0
103,199,41,118,5,0,0
111,199,45,114,5,0,0
109,128,44,52,5,0,0
107,109,43,32,5,0,0
109,127,44,52,5,0,0
107,110,43,32,5,0,0
109,127,44,52,5,0,0
103,154,41,80,5,0,0
0,2,0,0,0,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
2,10,1,0,3,0,1
2,13,1,0,3,0,1
0,2,0,0,0,0,1
4,6,0,1,3,0,1
4,4,0,0,3,0,1
3,6,0,0,1,0,1
6,4,1,1,3,0,1
3,3,0,1,0,0,1
3,4,0,0,3,0,1
3,3,0,1,0,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
11,34,1,0,7,1,1
1,4,0,0,0,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
7,34,1,0,6,0,1
2,3,0,0,0,0,1
83,89,33,27,5,0,1
83,88,33,27,5,0,1
120,101,50,29,6,0,1
120,101,50,29,6,0,1
83,89,33,27,5,0,1
120,101,50,29,6,0,1
136,205,55,28,6,0,1
55,58,15,25,42,0,1
85,73,26,27,61,0,1
136,210,55,28,6,0,1
55,58,15,25,42,0,1
79,51,23,26,3,0,1
2,3,0,0,0,0,1
0,1,0,0,0,0,1
58,59,18,19,60,0,1
2,3,0,0,0,0,1
2,3,0,0,0,0,1
8,26,1,1,5,0,1
124,116,52,33,5,0,1
133,146,49,49,1,0,1
133,146,49,49,1,0,1
0,2,0,0,0,0,1
85,74,26,27,61,0,1
136,203,55,28,6,0,1
55,58,15,25,42,0,1
85,73,26,27,61,0,1
98,80,37,36,0,0,1
133,134,49,49,1,0,1
55,58,15,25,42,0,1
85,73,26,27,61,0,1
136,208,55,28,6,0,1
55,58,15,25,42,0,1
85,75,26,27,60,0,1
136,205,55,28,6,0,1
55,58,15,25,42,0,1
85,73,26,27,60,0,1
79,65,32,24,5,0,1
452,316,145,87,1,0,1
147,277,61,72,41,13,1
105,110,44,29,6,0,1
105,101,44,29,6,0,1
105,101,44,29,6,0,1
105,101,44,29,6,0,1
105,102,44,29,6,0,1
105,102,44,29,6,0,1
55,58,15,25,42,0,1
55,58,15,25,42,0,1
131,93,44,33,64,0,1
55,58,15,25,42,0,1
133,145,49,49,1,0,1
131,96,44,33,64,0,1
55,58,15,25,42,0,1
55,58,15,25,42,0,1
131,92,44,33,64,0,1
55,58,15,25,42,0,1
55,58,15,25,42,0,1
55,58,15,25,42,0,1
131,94,44,33,64,0,1
131,91,44,33,64,0,1
131,94,44,33,64,0,1
55,58,15,25,42,0,1
131,93,44,33,64,0,1
131,93,44,33,64,0,1
131,93,44,33,64,0,1
131,94,44,33,64,0,1
55,58,15,25,42,0,1
55,58,15,25,42,0,1
131,96,44,33,64,0,1
54,52,15,20,42,0,1
54,52,15,20,42,0,1
14,1260,2,5,7,0,1
141,1957,60,33,7,0,1
13,64,2,3,7,0,1
66,59,25,21,6,2,1
124,94,54,32,6,0,1
56,59,15,25,42,0,1
65,58,19,21,55,0,1
86,73,26,27,60,0,1
56,59,15,25,42,0,1
65,58,19,21,55,0,1
86,74,26,27,61,0,1
56,59,15,25,42,0,1
65,58,19,21,55,0,1
86,75,26,27,61,0,1
3,5,1,0,3,0,1
56,59,15,25,42,0,1
65,58,19,21,55,0,1
86,74,26,27,60,0,1
0,2,0,0,0,0,1
1,3,1,0,0,0,1
65,58,19,21,55,0,1
94,294,39,26,6,0,1
56,59,15,25,42,0,1
65,58,19,21,55,0,1
86,75,26,27,61,0,1
3,5,1,0,3,0,1
65,58,19,21,55,0,1
3,9,0,1,3,0,1
78,82,30,26,6,0,1
32,58,11,13,6,0,1
11,34,2,3,6,0,1
54,52,15,20,42,0,1
99,86,39,29,5,0,1
54,52,15,20,42,0,1
99,86,39,29,5,0,1
54,52,15,20,42,0,1
99,86,39,29,5,0,1
54,52,15,20,42,0,1
99,84,39,29,5,0,1
54,52,15,20,42,0,1
10,26,2,4,26,0,1
99,86,39,29,5,0,1
54,52,15,20,42,0,1
99,85,39,30,5,0,1
1,1,0,1,0,0,1
14,30,2,3,5,0,1
62,58,18,21,50,0,1
10,23,2,0,20,0,1
68,62,26,21,5,0,1
4,3,0,0,3,0,1
92,82,39,19,6,0,1
3,6,0,1,3,0,1
122,95,38,33,67,0,1
55,57,15,25,42,0,1
51,56,14,25,42,0,1
9,31,2,5,6,0,1
55,57,15,25,42,0,1
122,96,38,33,67,0,1
55,57,15,25,42,0,1
122,95,38,33,67,0,1
51,56,14,24,42,0,1
4,9,1,1,3,0,1
7,28,1,1,6,0,1
3,21,0,1,4,0,1
3,3,0,1,1,0,1
97,88,40,27,6,0,1
97,88,40,27,6,0,1
52,61,22,16,6,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
3,2,0,0,0,0,1
0,2,0,0,0,0,1
8,25,1,1,6,0,1
0,2,0,0,0,0,1
4,4,0,1,3,0,1
4,3,0,1,3,0,1
3,3,0,1,0,0,1
4,9,1,0,3,0,1
4,4,0,1,3,0,1
97,88,40,27,6,0,1
4,3,0,1,3,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
3,2,0,0,0,0,1
47,57,20,14,6,0,1
4,3,0,1,3,0,1
88,77,38,21,6,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
3,2,0,0,0,0,1
0,2,0,0,0,0,1
93,81,37,27,6,0,1
148,163,64,31,9,0,1
97,88,40,27,6,0,1
97,85,40,20,6,0,1
93,85,38,27,6,0,1
97,88,40,27,6,0,1
151,161,65,32,11,0,1
97,88,40,27,6,0,1
97,88,40,27,6,0,1
97,88,40,27,6,0,1
97,88,40,27,6,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
149,161,64,33,13,3,1
97,88,40,27,6,0,1
70,68,30,18,6,0,1
0,2,0,0,0,0,1
97,88,40,27,6,0,1
97,88,40,27,6,0,1
62,58,19,21,49,1,1
4,6,1,0,3,1,1
62,58,19,21,49,1,1
62,58,19,21,48,1,1
62,58,19,21,49,1,1
62,58,19,21,50,1,1
1,1,1,0,0,0,1
1,1,1,0,0,0,1
133,134,49,49,1,0,1
28,39,10,9,5,0,1
0,2,1,0,0,0,1
68,64,26,21,5,0,1
68,64,26,21,5,0,1
32,50,12,24,7,0,1
5,18,2,3,6,0,1
3,5,1,0,3,0,1
3,20,2,3,5,0,1
1,4,0,0,0,0,1
2,3,0,0,0,0,1
67,64,26,21,5,0,1
3,6,0,0,3,0,1
3,6,0,2,3,0,1
85,74,26,27,60,0,1
96,84,30,30,61,0,1
131,96,44,33,64,0,1
121,109,49,37,7,0,1
55,59,15,25,42,0,1
85,74,26,27,61,0,1
5,18,2,3,6,0,1
1,3,1,0,0,0,1
6,22,1,1,3,0,1
96,84,30,30,61,0,1
121,115,49,37,7,0,1
64,68,25,18,6,0,1
85,74,26,27,61,0,1
3,10,1,0,3,0,1
3,7,1,0,3,0,1
4,3,0,1,3,0,1
3,9,1,0,3,0,1
3,6,0,0,3,0,1
66,73,25,28,5,0,1
8,24,1,1,6,0,1
45,59,18,22,5,0,1
11,27,2,1,6,0,1
3,3,0,1,2,0,1
45,59,18,22,5,0,1
45,59,18,22,5,0,1
45,59,18,22,5,0,1
45,59,18,22,5,0,1
71,67,27,24,6,0,1
2,5,0,0,0,0,1
3,3,0,1,3,0,1
66,73,25,28,5,0,1
45,59,18,22,5,0,1
2,5,0,0,0,0,1
4,3,2,0,0,0,1
3,4,0,1,3,0,1
4,3,2,0,0,0,1
2,2,0,1,0,0,1
3,4,0,1,1,0,1
3,3,0,1,3,0,1
2,8,0,0,3,0,1
7,11,1,1,3,0,1
54,52,15,20,42,0,1
99,84,39,29,5,0,1
0,2,0,0,0,0,1
54,52,15,20,42,0,1
124,173,51,32,6,0,1
3,12,1,1,3,0,1
13,27,2,3,5,0,1
1,4,0,0,0,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
112,119,43,32,6,0,1
66,71,25,28,5,0,1
0,2,0,0,0,0,1
75,89,28,25,5,0,1
41,65,15,13,5,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
77,62,22,26,46,0,1
1,5,0,0,3,0,1
54,52,15,20,42,0,1
99,84,39,29,5,0,1
26,75,6,17,30,0,1
2,3,0,0,0,0,1
1,10,1,0,3,0,1
92,102,28,33,55,0,1
4,8,2,2,3,0,1
11,31,1,3,5,0,1
0,2,0,0,0,0,1
54,52,15,20,42,0,1
99,86,39,29,5,0,1
83,89,33,27,5,0,1
2,3,0,0,0,0,1
4,22,1,0,6,0,1
1,4,0,0,0,0,1
59,60,23,18,5,0,1
4,13,1,0,3,0,1
66,70,25,27,5,0,1
19,33,6,7,5,0,1
2,2,1,0,0,0,1
69,69,30,25,5,0,1
0,2,0,0,0,0,1
5,20,1,0,5,0,1
99,81,40,24,6,0,1
3,5,0,0,3,0,1
4,18,2,1,5,0,1
2,9,1,0,3,0,1
2,3,0,0,0,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
8,26,1,1,5,0,1
1,3,1,0,0,0,1
33,45,10,17,52,0,1
131,95,44,33,64,0,1
105,101,32,33,66,0,1
0,2,0,0,0,0,1
2,3,0,0,0,0,1
8,22,1,1,5,0,1
33,45,10,17,52,0,1
85,74,26,27,61,0,1
105,95,32,33,66,0,1
14,42,2,4,7,0,1
0,1,0,0,0,0,1
0,2,0,0,0,0,1
91,79,35,30,9,0,1
10,10,3,4,5,0,1
132,136,52,33,6,0,1
66,71,25,27,5,0,1
66,73,25,27,5,0,1
68,78,26,25,5,0,1
148,125,61,35,7,1,1
148,126,61,26,7,1,1
3,6,0,0,3,0,1
6,7,1,1,3,0,1
71,62,27,22,6,1,1
3,6,0,0,3,0,1
4,24,1,1,6,0,1
120,104,51,25,6,0,1
120,104,50,29,6,0,1
83,89,33,27,5,0,1
15,40,4,4,6,0,1
4,6,0,0,3,0,1
0,2,0,0,0,0,1
1,4,0,0,0,0,1
1,4,0,0,0,0,1
109,87,47,23,6,0,1
0,2,0,0,0,0,1
1,4,0,0,0,0,1
1,4,0,0,0,0,1
114,92,49,27,6,0,1
4,7,1,1,3,0,1
13,23,2,0,6,0,1
112,90,35,33,65,0,1
112,89,35,23,65,0,1
9,45,2,7,6,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
1,4,0,0,0,0,1
1,4,0,0,0,0,1
44,58,18,23,5,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
44,51,20,24,5,0,1
1,3,1,0,0,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
17,29,2,2,6,0,1
1,2,1,0,0,0,1
87,118,27,39,67,3,1
0,1,0,0,0,0,1
122,123,51,30,6,0,1
3,6,0,0,3,0,1
11,7,4,5,3,0,1
54,52,15,20,42,0,1
99,86,39,29,5,0,1
84,102,34,29,6,0,1
105,170,44,31,6,0,1
69,74,26,28,5,0,1
48,60,20,23,5,0,1
2,2,1,0,0,0,1
105,101,44,29,6,0,1
99,92,43,27,6,0,1
3,5,1,0,3,0,1
0,2,1,0,0,0,1
27,42,9,16,52,0,1
24,40,10,11,5,0,1
2,2,1,0,0,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
3,5,1,0,4,0,1
0,2,1,0,0,0,1
63,63,18,27,45,0,1
34,47,10,17,52,0,1
48,49,13,19,42,0,1
0,2,0,0,0,0,1
2,2,1,0,0,0,1
2,2,1,0,0,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
7,23,1,1,5,0,1
0,2,0,0,0,0,1
61,63,33,19,5,0,1
2,3,0,0,0,0,1
2,2,1,0,0,0,1
54,52,15,20,42,0,1
3,19,1,1,5,0,1
125,118,52,34,6,0,1
2,3,0,0,0,0,1
22,56,2,3,6,0,1
1,1,0,1,0,0,1
13,42,2,3,6,0,1
59,69,17,21,55,0,1
51,56,14,25,42,0,1
11,26,1,2,6,0,1
3,6,0,0,3,0,1
42,51,17,22,8,1,1
1,4,0,0,0,0,1
4,17,2,0,5,0,1
1,4,0,0,0,0,1
1,4,0,0,0,0,1
1,3,1,0,0,0,1
9,23,2,3,7,0,1
1,4,0,0,0,0,1
3,5,1,0,3,0,1
1,4,0,0,0,0,1
1,4,0,0,0,0,1
1,4,0,0,0,0,1
39,43,15,11,5,0,1
1,4,0,0,0,0,1
0,1,0,0,0,0,1
30,48,12,6,5,0,1
1,4,0,0,0,0,1
1,4,0,0,0,0,1
66,70,25,28,5,0,1
0,2,0,0,0,0,1
0,1,0,0,0,0,1
88,86,34,29,5,0,1
1,4,0,0,0,0,1
11,10,3,4,4,0,1
4,6,0,0,3,0,1
3,4,0,1,3,0,1
21,35,6,9,29,0,1
1,1,1,0,0,0,1
69,64,26,21,5,0,1
12,32,3,8,29,0,1
1,1,1,0,0,0,1
2,3,0,0,0,0,1
62,58,18,21,48,0,1
62,58,18,21,49,0,1
8,42,1,2,6,0,1
1,1,0,1,0,0,1
7,20,1,1,5,0,1
104,121,42,34,6,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
1,3,1,0,0,0,1
66,65,25,22,5,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
1,4,0,0,0,0,1
1,3,1,0,0,0,1
1,4,0,0,0,0,1
1,4,0,0,0,0,1
12,40,2,2,6,0,1
2,7,1,0,3,0,1
165,166,69,35,6,0,0
175,207,56,40,68,0,0
492,418,161,102,69,0,0
127,140,53,40,6,0,0
114,127,43,34,6,0,0
132,98,41,40,62,0,0
483,444,158,103,66,0,0
98,85,38,28,5,0,0
162,150,66,47,6,0,0
76,63,23,27,58,0,0
72,16,20,27,3,0,0
483,378,158,102,70,0,0
84,72,32,27,5,0,0
117,109,46,39,7,0,0
488,432,159,104,66,0,0
13,10,4,5,3,0,0
97,79,38,28,5,0,0
167,149,69,46,6,0,0
203,161,69,33,64,0,0
135,97,45,33,61,0,0
185,192,78,49,7,0,0
483,360,158,102,66,0,0
98,85,38,28,5,0,0
153,150,61,46,7,0,0
483,426,158,102,70,0,0
13,10,4,5,3,0,0
97,79,38,28,5,0,0
167,151,69,46,6,0,0
203,160,69,34,69,0,0
135,100,45,33,62,0,0
165,171,70,43,7,0,0
483,380,158,102,66,0,0
84,72,32,27,5,0,0
138,119,54,40,7,0,0
111,111,45,33,5,0,0
173,175,71,43,7,0,0
131,114,51,40,6,0,0
512,460,169,107,70,0,0
13,10,4,5,3,0,0
97,79,38,28,5,0,0
167,146,69,47,6,0,0
203,161,69,33,69,0,0
135,95,45,33,62,0,0
155,810,65,42,7,0,0
122,108,51,29,6,0,0
69,76,26,28,5,0,0
122,107,51,29,6,0,0
69,76,26,28,5,0,0
122,107,51,29,6,0,0
122,107,51,29,6,0,0
69,76,26,28,5,0,0
64,63,24,23,5,0,0
65,65,24,23,5,0,0
122,107,51,29,6,0,0
64,63,24,23,5,0,0
69,76,26,28,5,0,0
228,531,99,52,7,0,0
64,63,24,23,5,0,0
64,63,24,23,5,0,0
69,75,26,27,5,0,0
122,109,51,29,6,0,0
65,65,24,23,5,0,0
69,75,26,28,5,0,0
69,76,26,28,5,0,0
65,65,24,23,5,0,0
122,107,51,29,6,0,0
483,420,158,102,66,0,0
13,10,4,5,3,0,0
97,79,38,28,5,0,0
167,151,69,46,6,0,0
203,162,69,33,64,0,0
135,100,45,33,61,0,0
166,164,70,42,7,0,0
483,386,158,102,70,0,0
259,389,112,69,9,1,0
483,423,158,102,70,0,0
13,10,4,5,3,0,0
97,79,38,28,5,0,0
167,150,69,46,6,0,0
203,160,69,40,69,0,0
135,97,45,33,62,0,0
150,171,62,42,7,0,0
483,426,158,102,66,0,0
107,103,43,34,5,0,0
133,185,54,38,6,0,0
86,76,33,27,5,0,0
142,143,44,43,54,0,0
84,75,32,26,5,0,0
483,430,158,102,66,0,0
97,79,38,28,5,0,0
134,135,55,41,5,0,0
245,583,77,74,65,0,0
173,176,71,43,7,0,0
483,441,158,102,66,0,0
213,190,71,64,56,0,0
121,97,36,31,60,0,0
483,420,158,103,70,0,0
97,79,38,28,5,0,0
167,149,69,47,6,0,0
203,164,69,33,69,0,0
135,97,45,33,62,0,0
165,205,69,43,7,0,0
13,10,4,5,3,0,0
68,60,19,22,45,0,0
69,64,26,21,5,0,1
79,67,31,22,7,2,1
72,72,28,24,5,0,1
10,10,3,4,4,0,1
63,65,24,21,6,0,1
69,64,26,21,5,0,1
69,64,26,21,5,0,1
54,52,15,20,42,0,1
99,84,39,29,5,0,1
31,50,12,25,7,0,1
66,64,25,26,7,0,1
66,64,25,25,7,0,1
64,61,24,24,7,0,1
62,58,18,21,48,0,1
71,74,28,23,8,1,1
43,64,13,18,56,0,1
40,50,12,19,56,0,1
103,159,41,80,5,0,0
111,191,45,109,5,0,0
103,216,41,115,5,0,0
